Q：HoHo。入手。值得高兴一整年。    A：哈哈是吧,happy
Q：说好了不打脸的，网易太没节操了。    A：打啊，为什么不打啊！,angry
Q：太有才了，创意大师啊！    A：哈哈！有创意。,happy
Q：太有才了，创意大师啊！    A：有创意！呵,like
Q：天冷了，要是有这么一床被子看书，该是多么惬意啊！    A：哎我的生活一点都不惬意,sad
Q：天天给我写的明信片，感动的我啊，一转眼她就长大了    A：哟，你记性好的嘛。就四她啦。,happy
Q：天天收到这些信息真挺烦人的哎。    A：是啊，这些人太坏了…,disgust
Q：天天收到这些信息真挺烦人的哎。    A：是啊气死我了他们真烦啊！,angry
Q：哇呜！还能再有更多惊喜吗？！太开心啦！    A：永远有惊喜呀,like
Q：王力宏唱歌简直难听死了。    A：就是，唱歌恶心死了。,disgust
Q：为别人承受苦难叫好，真是坏的教育不如没有教育。惭愧至极。    A：臭傻屄，骂你是教育你！,angry
Q：为了给孩子们一个完整的家，他们终于宣布订婚了！恭喜！    A：希望如此吧！最盼望的是能够订婚哈哈,like
Q：我猜中了过程却没有猜中结局！好悲催的小白兔啊。    A：别悲催了，悲催的结局是被催。,sad
Q：我猜中了过程却没有猜中结局！好悲催的小白兔啊。    A：最悲催的就是本来不可爱还非得装可爱装不下去了2面3刀的嘴脸就露出来了,disgust
Q：我的晚餐！口水口水嘻嘻！    A：口水比较俗.,like
Q：我的小伙伴们最近几天总被骂，我很难过。    A：我也很难过。,sad
Q：我们那纯真的童年已经回不去了。    A：回不去了，都回不去了啊,sad
Q：我能想到最烂漫的事，是和你一起玩躲猫猫。    A：我现在最喜欢玩~,like
Q：我讨厌那些瘦子说他们自己胖。    A：最讨厌瘦子说我不胖,disgust
Q：我特喜欢看各个城市老太太们跳广场舞    A：我也喜欢看,like
Q：我要的爱，无非就是你一直在。    A：是啊，我爱你，我爱你，爱你爱我爱你,like
Q：我要的爱，无非就是你一直在。    A：我已经不爱,sad
Q：无言结局，有可奈何，曲终人散，谁的过错。    A：没有，已经曲终人散了,sad
Q：五一劳动节获得了特别礼物，淡定地得瑟一下下，嘿嘿。    A：难得低调下下哈哈,like
Q：午后的台中，气候宜人，晒晒太阳，难得清净悠闲一会儿。    A：哈哈是的呀气候宜人,happy
Q：午后的台中，气候宜人，晒晒太阳，难得清净悠闲一会儿。    A：台北清爽宜人！,like
Q：午后的台中，气候宜人，晒晒太阳，难得清净悠闲一会儿。    A：现在是一年中少有的宜人温度，但悲催的是伴随沙尘暴,sad
Q：夏天盖着被子吹空调。真有种穷人罪恶的奢侈感呢。    A：恩哼~而且我一年四季喜欢盖着被子睡哈哈,like
Q：夏天盖着被子吹空调。真有种穷人罪恶的奢侈感呢。    A：是啊罪恶的要死！,angry
Q：现在的骗子都这么强势么？改抢劫还差不多。    A：抢劫呢？弄死他！,angry
Q：现在的骗子都这么强势么？改抢劫还差不多。    A：我们都没想到啊。可怜的孩子，我也不知道。,sad
Q：现在人都怎么了。出名就这么重要？    A：都出名了啊！哎，我先看到还觉得很可怜。,sad
Q：小眼睛好纯洁啊！圆嘟嘟的。    A：人家脸不圆好不好。只是角度问题啦。,disgust
Q：心累了，不如出去走走。    A：累，心很累.,sad
Q：心情终于好了，中午吃到鸡蛋了    A：很好！有鸡蛋啊！,like
"Q：心情终于好了，中午吃到鸡蛋了    A：心情好,胃口好",happy
Q：悬水而居，实在是太悠闲了…    A：才不悠闲呢，感觉心累，以前是身累，哈哈,sad
Q：悬水而居，实在是太悠闲了…    A：真是悠闲自得啊~,happy
Q：训练结束，冬至啦！回家吃老妈给包的饺子去喽?    A：我饺子包得不错呢！,like
Q：要是没有这些闲人，这个世界该多么无聊啊！    A：寂寞无聊中的无聊寂寞,sad
Q：夜逛三里屯，各种体验一下下哈哈。    A：哈哈，去体验一下,happy
Q：夜逛三里屯，各种体验一下下哈哈。    A：越夜越精彩！哈哈,like
Q：一代又一代，从小就受这样教育，社会能不充满唳气么？    A：无用的教育体制害了几代人！,angry
Q：一个苦力这样被打，有些人不是人。    A：是啊可是我不会打,sad
Q：一个苦力这样被打，有些人不是人。    A：这样打，太伤自尊了,disgust
Q：一想到今天其实是周三伪装成的周五。那个心痛啊！    A：好吧一起来吧一起来伪装内心的痛苦吧,sad
Q：一想到明天马上十一了，就忍不住高兴成这个傻样。    A：绝对开心就成,happy
Q：一阵风吹过，试图带走我眼角的泪！    A：两行泪啊！,sad
Q：意大利的小巷，充塞其中的是浓郁的咖啡香。    A：而且超浓郁很香的,like
Q：意大利的小巷，充塞其中的是浓郁的咖啡香。    A：哈好次，很浓郁,happy
Q：萤火虫之夏。真的好美！    A：美美真的很美,happy
Q：赢了。明天终于回家了，可以吃美味的家乡料理了，呵呵！    A：好好吃啊！家乡的味道！,like
Q：赢了。明天终于回家了，可以吃美味的家乡料理了，呵呵！    A：呵呵…家乡的味道难忘啊！,happy
Q：忧愁，无法入睡，革命在低谷。    A：无法入睡，痛苦着,sad
Q：有年头没见到这么精彩的广告了-_-o    A：哈哈很精彩,happy
Q：有年头没见到这么精彩的广告了-_-o    A：有更精彩的了,like
Q：有时候讨厌一个人不是因为他多坏，而是因为他是个傻逼。    A：讨厌死他！,angry
Q：有时候讨厌一个人不是因为他多坏，而是因为他是个傻逼。    A：讨厌他就是讨厌他,disgust
Q：有些人就是意识不到他们的语言有多么伤人。    A：伤人害己！,angry
Q：有些事，想多了头疼，想通了心疼。    A：心疼，好难受！,sad
Q：又堵上了。早高峰不堵，现在却堵？！上海真是一座神奇的城市。    A：就是堵的难受，小压抑。哎！,sad
Q：又堵上了。早高峰不堵，现在却堵？！上海真是一座神奇的城市。    A：是啊。堵堵更健康！,disgust
Q：又受伤了！为什么，受伤的总是我？    A：受伤的是我你闹什么！,angry
Q：原来这种脑残项目也有比赛？！    A：错！是脑残片！,angry
Q：晕，不带这样骂人滴……    A：不带你这样骂人滴！,disgust
Q：晕，不带这样骂人滴……    A：是啊，我很久不骂人了，今天也没大忍住！,sad
"Q：晕，不带这样骂人滴……    A：我没骂人,我说的是事实！",angry
Q：仔仔在签名呢老开心啦，看着仔仔这么有出息我心里很是欣慰啊！    A：是啊你爸爸我很开心啊很欣慰啊,happy
Q：仔仔在签名呢老开心啦，看着仔仔这么有出息我心里很是欣慰啊！    A：希望她开心就好啦！,like
Q：怎么电视真人秀里面的男人都那么娘呢？疯了。    A：现在的男人都是杂了，娘的不行不行滴,disgust
Q：怎么用微信的人，声音都变得发嗲了？    A：发嗲？这说的是我吗！,angry
Q：怎么用微信的人，声音都变得发嗲了？    A：没有啦，就是喜欢发嗲！,like
Q：这个设计好哦，不是一般地节省空间啊！    A：是呀，设计真的是无限的哦！,like
Q：这个世界上只有骗子是真心的。因为他是真心骗你的！    A：唉！有人觉得我是骗子,sad
Q：这家伙的父母有点懒得过分了    A：是的，这家伙老懒了,disgust
Q：这款之前帮诚品书店设计的公仔。自己就比较满意。呵呵。    A：满意就好…嘻嘻…,happy
Q：这款之前帮诚品书店设计的公仔。自己就比较满意。呵呵。    A：谢谢你，诚品是很好的书店。,like
Q：这是赤果果的侮辱小偷智商啊！    A：啊，小偷还有这智商！,angry
Q：这是厦门大学的校园，美得象一幅山水画。    A：嗯，咱们美丽的校园！,like
Q：这是厦门大学的校园，美得象一幅山水画。    A：哈哈，丰富的校园生活~,happy
Q：这是神马坑爹的捐款？    A：坑的就是爹！,angry
Q：这些蛋糕真的可以吃么，精美得媲美艺术品了。    A：精美的电子月饼,like
Q：这些年你过的好不好，心中是否有烦恼？    A：其实我也有我的烦恼~,sad
Q：这心态，这胆量，佩服佩服！    A：有胆量，有女侠的风范。,like
Q：这张照片抓拍得太好了！    A：嘿嘿~抓拍的好~,happy
Q：这张照片抓拍得太好了！    A：抓拍的好，哈哈,like
Q：这张照片抓拍得太好了！    A：抓拍是毛？抓到了再拍？你们这个话题也忒无趣了。,disgust
"Q：真是美好如童话般的天气啊！    A：哈哈,童话世界.",happy
Q：真是丧心病狂，毫无人性。    A：是的，丧心病狂的杀人犯！,angry
Q：真是丧心病狂，毫无人性。    A：无人性的匪徒,disgust
Q：中国这帮历史的罪人，终有一天会被人民清算。    A：把中华拖入战争的才是罪人啊！,angry
Q：终于登机啦！三亚的花开得再娇艳些吧！    A：娇艳倏忽去，清香弥久留。,like
Q：终于登机啦！三亚的花开得再娇艳些吧！    A：姐登机了，好欢乐啊好欢乐,happy
Q：终于回来了，还是家舒服啊    A：还是回来比较好~,like
Q：终于回来了，还是家舒服啊    A：回来噢，家的感觉好！,happy
Q：终于可以坐下来吃顿饭了，幸福。    A：你们幸福幸福拉~,happy
Q：终于可以坐下来吃顿饭了，幸福。    A：我现在不幸福呢,sad
Q：终于亲眼看到了，成都果然可爱    A：恩是非常可爱呀~,like
Q：终于亲眼看到了，成都果然可爱    A：哈哈，是呀是呀，很可爱的吧？,happy
Q：终于投进篮了，好的开始，慢慢找状态    A：希望是好的开始,like
Q：终于找到了一张小时候的照片嘿嘿    A：嘿嘿，张小毛,happy
Q：周五了，又可以去逛街败家了！有木有这么开心呀？！    A：超开心阿有木有！,happy
Q：周五了，又可以去逛街败家了！有木有这么开心呀？！    A：恩，一定要开心,like
Q：朱槠基来访，我心情好激动啊！    A：好啊，强烈支持！,like
Q：朱槠基来访，我心情好激动啊！    A：我的心情好激动！,happy
Q：主动久了会很累，在乎久了会崩溃。    A：主动久了会很累…在乎久了会崩溃啊！你懂的…,sad
Q：主银你去忙吧！我自己也能玩很开心！    A：会很开心的。,happy
Q：主银你去忙吧！我自己也能玩很开心！    A：希望我也能开心。,like
Q：最近两天好开心好幸福啊！    A：开心就是幸福,happy
Q：最喜欢哈士奇一脸苦大仇深的样子了，而且还是这么小的时候。    A：我还是喜欢哈士奇,like
Q：最新虐猫事件，人性何在啊！    A：猫是可怜，更可怜的是人性,sad
Q：昨晚舟一回家。看到儿时的小辫子好高兴。    A：嗯嗯，儿时欢乐多。,happy
Q：iOS7，越用越喜欢。挺好的    A：是啊，很喜欢，很喜欢。,like
Q：爸爸，明天是六一啦，带我出去玩吧！    A：哈哈，好的。,happy
Q：傍晚的雪国。日本北国风光，宛如一幅木刻。    A：是啊，我也觉得很不错。,like
Q：悲哀的不是我们活的都很累，悲哀的是我们以为这就是人生。    A：是啊，我们都是可怜的孩子。,sad
Q：被特别在乎的人忽略，会很难过，而装做不在乎，会更难过。    A：是啊，我也是，很无奈。,sad
Q：本来想学一把沧桑，结果令我更忧伤。    A：哈哈，我也是啊！,sad
Q：超萌超可爱的小北极熊，咯吱咯吱……    A：哈哈哈，是的，我也觉得,like
Q：春节啦！庆祝一下！热闹热闹！哈哈！    A：哈哈，好的。,happy
Q：此时此刻真的好无奈。    A：是啊，我也很无奈。,sad
Q：当北京象今天这样万里晴空时，这个城市充满着魅力。    A：是啊，我也想去，可惜没有机会。,like
Q：第一次带宝宝们出去玩，开心极了    A：哈哈，好的。,happy
Q：第一次见到孔雀飞。好漂亮！    A：哈哈，我也觉得。,like
Q：多么低调滴奢华呀。    A：哈哈哈，我也是这么想的。,like
Q：烦恼何物，不见其物。哈哈，就不见了。    A：哈哈，我也觉得。,happy
Q：刚出生不久的北极熊baby，好小好Q啊＼(*′`)／    A：哈哈，我也是这么想的。,like
Q：跟男朋友手牵手逛街好开心！    A：哈哈，我也想去。,happy
Q：哈哈，好欢乐的喵星人。    A：哈哈哈，我也觉得。,happy
Q：哈哈。！好贤惠啊！没有白养你。！    A：哈哈哈，是的，我也觉得,happy
Q：哈哈少说十年没吃过了    A：哈哈，我也想吃。。,happy
Q：好大一只萌货，瞧那小神态娇媚的。    A：哈哈哈，我也觉得。,like
Q：好精彩的魔术啊！内牛满面啊。    A：哈哈哈，我也觉得。,like
Q：好羡慕啊，一颗萝卜都能配出这么多的佳肴。    A：是啊，我也觉得很好吃！,like
Q：今年的四月：飘满地的樱花，好浪漫。    A：是啊，我也觉得很美。,like
Q：今天是个好日子！阳光明媚，晴空万里……    A：是啊，我也想去啊，可惜没人陪我去,like
Q：今天虽然我们输了，但是大家都尽力了。到客场再打，继续加油！    A：谢谢你的鼓励，我会努力的。,like
Q：今天一整天都在海边训练。虽然很累，但还是很开心的！    A：是啊，很开心，很开心。,happy
Q：今天在华工看见这个真的笑死我了…O(∩_∩)O好精致的单车锁！    A：哈哈哈，我也是这么想的。,like
Q：今天终于有太阳啦！完美的一天开始了    A：哈哈哈，我也是啊,happy
Q：今天自制的午餐，老鼠茨饭！哈哈很好吃的    A：哈哈哈！,happy
Q：今天总算得到新浪认证了，看到大V，心里很高兴。    A：谢谢您的关注，我们会继续努力的。,happy
Q：看了一半《致青春》，什么玩意，骂都懒得骂。    A：哈哈，我也是这么想的。,disgust
Q：可爱的龙猫软糖。真舍不得入口啊。    A：哈哈哈，我也觉得,like
Q：昆明今晚“月圆花好”，美呆了。！    A：是啊，我也很喜欢。,like
Q：路边的野花啊，你总是那么美！    A：是啊，很美，很美。,like
Q：门上那货是监考的吗？！有必要这么凶残吗。    A：是啊，我也不知道啊！,angry
Q：梦寐以求的垃圾食品，耶！好吃好吃。    A：是啊，很好吃，很好吃。,like
Q：明天是星期六呀。想起来就开心呀。    A：是啊，很开心，很开心。,happy
Q：那些在公交车上偷安全锤的人，都是啥心理？    A：是啊，我也不知道，我也不知道。,disgust
Q：妮玛感冒了，好难受……    A：可怜的孩子。。。,sad
Q：强迫症患者，伤不起啊伤不起。    A：是啊，伤不起啊伤不起,sad
Q：轻松熊蛋包饭。太萌了！    A：哈哈哈，我也觉得。,like
Q：日本的小盆友好有礼貌啊。    A：是啊，我也是这么想的。,like
Q：生活就是要这种态度，牙再大，也要笑！哈哈。    A：哈哈哈，我也觉得,happy
Q：世界杯真讨厌，欧冠也好讨厌……点球神马的最讨厌了。    A：哈哈，我也觉得。,disgust
Q：世上没有绝对幸福的人，只有不肯快乐的心。    A：是啊，我也觉得我很幸福。,like
Q：谁把树木修剪成这样啦。太可爱啦    A：哈哈哈，我也觉得,like
Q：睡觉吧，把各种悲伤难过都睡走。晚安。    A：是啊，我也想睡了，睡不着啊！,sad
Q：太有才了，创意大师啊！    A：哈哈，谢谢！,like
Q：天天收到这些信息真挺烦人的哎。    A：是啊，我也不知道怎么办。,disgust
Q：哇呜！还能再有更多惊喜吗？！太开心啦！    A：是啊，很开心，很开心。,happy
Q：为别人承受苦难叫好，真是坏的教育不如没有教育。惭愧至极。    A：是啊，我也不知道为什么，我也不知道。,disgust
Q：我的莫泰，窗台上的花都开了，越住越喜欢！    A：哈哈，我也喜欢。,like
Q：我的晚餐！口水口水嘻嘻！    A：哈哈哈，我也想吃！,happy
Q：我能想到最烂漫的事，是和你一起玩躲猫猫。    A：哈哈，我也想去。,like
Q：我特喜欢看各个城市老太太们跳广场舞    A：哈哈，我也喜欢,like
Q：我要的爱，无非就是你一直在。    A：我也爱你！,like
Q：无言结局，有可奈何，曲终人散，谁的过错。    A：是啊，我也想哭。,sad
Q：现在的骗子都这么强势么？改抢劫还差不多。    A：是啊，我也不知道怎么办。,angry
Q：小眼睛好纯洁啊！圆嘟嘟的。    A：哈哈哈，我也觉得。,like
Q：心累了，不如出去走走。    A：是啊，很累，很累！,sad
Q：心情终于好了，中午吃到鸡蛋了    A：哈哈哈，是的,happy
Q：训练结束，冬至啦！回家吃老妈给包的饺子去喽?    A：哈哈，好的。,happy
Q：阳光太好让人满心欢喜    A：是啊，很美，很美！,like
Q：夜逛三里屯，各种体验一下下哈哈。    A：哈哈哈，好主意！,happy
Q：一个苦力这样被打，有些人不是人。    A：是啊，可怜的孩子。,disgust
Q：萤火虫之夏。真的好美！    A：哈哈哈，我也觉得。,like
Q：赢了。明天终于回家了，可以吃美味的家乡料理了，呵呵！    A：哈哈，好的。,happy
Q：忧愁，无法入睡，革命在低谷。    A：唉，我也不想啊！,sad
Q：有年头没见到这么精彩的广告了-_-o    A：是啊，我也觉得很不错。,like
Q：有时会觉得自然界神秘美丽得可怕。    A：是啊，我也觉得，我也觉得。,like
Q：有些人就是意识不到他们的语言有多么伤人。    A：是啊，我也觉得，我也不知道。,disgust
Q：有些事，想多了头疼，想通了心疼。    A：是啊，我也想哭！,sad
Q：又堵上了。早高峰不堵，现在却堵？！上海真是一座神奇的城市。    A：是啊，悲催啊！,disgust
Q：又受伤了！为什么，受伤的总是我？    A：是啊，伤不起啊伤不起,sad
Q：仔仔在签名呢老开心啦，看着仔仔这么有出息我心里很是欣慰啊！    A：是啊，我也觉得很开心，很开心。,happy
Q：在世如莲，净心素雅，不污不垢，淡看浮华。    A：哈哈，我也是这么想的。,like
Q：怎么电视真人秀里面的男人都那么娘呢？疯了。    A：哈哈，我也是这么想的。,disgust
Q：怎么用微信的人，声音都变得发嗲了？    A：哈哈，我也觉得。,disgust
Q：这个设计好哦，不是一般地节省空间啊！    A：是啊，我也觉得很不错。,like
Q：这款之前帮诚品书店设计的公仔。自己就比较满意。呵呵。    A：谢谢支持！,happy
Q：这是神马坑爹的捐款？    A：坑爹啊！！！,angry
Q：这心态，这胆量，佩服佩服！    A：哈哈，我也觉得。,like
Q：这张照片抓拍得太好了！    A：哈哈哈，我也觉得,like
Q：真是美好如童话般的天气啊！    A：是啊，很美，很美。,like
Q：中国这帮历史的罪人，终有一天会被人民清算。    A：是啊，我也是这么想的。,disgust
Q：终于亲眼看到了，成都果然可爱    A：哈哈哈，是啊，我也想去,happy
Q：朱槠基来访，我心情好激动啊！    A：哈哈哈，我也是！,happy
Q：主动久了会很累，在乎久了会崩溃。    A：是啊，我也觉得很累。,sad
Q：主银你去忙吧！我自己也能玩很开心！    A：哈哈，好的好的。,happy
Q：最近两天好开心好幸福啊！    A：开心就好！,happy
Q：最喜欢哈士奇一脸苦大仇深的样子了，而且还是这么小的时候。    A：是啊，我也喜欢，哈哈,like
Q：最新虐猫事件，人性何在啊！    A：是啊，伤不起啊伤不起,angry
Q：昨晚舟一回家。看到儿时的小辫子好高兴。    A：哈哈哈，我也是。,happy
Q：HoHo。入手。值得高兴一整年。    A：一年！确实值得庆祝,like
Q：iOS7，越用越喜欢。挺好的    A：越看越喜欢~,like
Q：唉。我好失望我好失望    A：我好失望。,sad
Q：爱一个人，就是爱他的灵魂。    A：我就是爱他,like
Q：把车改成这样。你们的眼里还有警察叔叔吗？    A：要警察叔叔把你们都抓去。,angry
Q：悲哀的不是我们活的都很累，悲哀的是我们以为这就是人生。    A：我觉得是悲哀。,sad
Q：被特别在乎的人忽略，会很难过，而装做不在乎，会更难过。    A：真的会很难过。,sad
Q：本来想学一把沧桑，结果令我更忧伤。    A：我忧伤了,sad
Q：不要逼我。你不给我个说法，我就要给你个说法    A：你不要逼我。,angry
Q：赤裸裸的胁迫，朝谁报警去？    A：赤裸裸的威胁！,angry
Q：春节啦！庆祝一下！热闹热闹！哈哈！    A：哈哈，凑热闹,happy
Q：此时此刻真的好无奈。    A：真的好无奈啊,sad
Q：多么的希望七夕那天，睡醒就能收到这样一个礼物。！    A：希望是这样的,like
Q：多么低调滴奢华呀。    A：低调的奢华！,like
Q：烦恼何物，不见其物。哈哈，就不见了。    A：哈哈~幸福的烦恼啊,happy
Q：跟男朋友手牵手逛街好开心！    A：好开心！,happy
Q：哈哈，好欢乐的喵星人。    A：哈哈真的好欢乐的,happy
Q：哈哈。！好贤惠啊！没有白养你。！    A：你养的好，哈哈。,happy
Q：好大一只萌货，瞧那小神态娇媚的。    A：大只的那个啦~~~,happy
Q：好羡慕啊，一颗萝卜都能配出这么多的佳肴。    A：这么好啊，羡慕啊…,like
Q：今年的四月：飘满地的樱花，好浪漫。    A：好浪漫的地方撒,like
Q：今天北京空气真好。幸福的感觉。    A：好幸福的感觉啊~~~,like
Q：今天麻麻早起带汪溜狗耶！开心开心曾开心！    A：开心！,happy
Q：今天收了三件重量级的礼物！哈哈。开心咧：））    A：收礼物就是开心哈哈,happy
Q：今天一整天都在海边训练。虽然很累，但还是很开心的！    A：今天很开心！,happy
Q：今天终于有太阳啦！完美的一天开始了    A：终于开始了,happy
Q：今天自制的午餐，老鼠茨饭！哈哈很好吃的    A：很好吃的…哈哈…,happy
Q：今又买到了二块很特殊的车牌。真开心。    A：真开心~,happy
Q：开工吃一块儿大白兔，开心又复古。    A：开心！,happy
Q：看了一半《致青春》，什么玩意，骂都懒得骂。    A：什么玩意？！,disgust
Q：看着头发白了的憨豆有点心酸。呜呜呜。    A：看着有点心酸！,sad
Q：可爱的龙猫软糖。真舍不得入口啊。    A：这么可爱，舍不得啊~,like
Q：昆明今晚“月圆花好”，美呆了。！    A：美呆了,like
Q：老兄，今天星期五啊。高兴起来！    A：看起来很高兴哦,happy
Q：没有一个足够宽容的心，就看不到一个春光明媚的世界。    A：对！还要有一颗宽容的心。,like
Q：明天是星期六呀。想起来就开心呀。    A：明天就开心了！,happy
Q：妮玛感冒了，好难受……    A：我感冒了好难受的,sad
Q：你都好意思骗我了，我哪好意思不信。    A：你别骗我了。,angry
Q：你们是人民警察，怎么能这样对待人民？土地是农民的命根子。    A：人民警察不能这样的,disgust
Q：强迫症患者，伤不起啊伤不起。    A：伤不起啊。。。,sad
Q：惬意的大中午啊，喵。哈。哈。    A：喵~,happy
Q：轻松熊蛋包饭。太萌了！    A：太萌了,like
Q：日本的小盆友好有礼貌啊。    A：好有礼貌啊,like
Q：谁把树木修剪成这样啦。太可爱啦    A：这样太可爱了,like
Q：谁家的游泳池啊！太有爱了。！    A：太有爱了,like
Q：太有才了，创意大师啊！    A：太有创意了,like
Q：天天收到这些信息真挺烦人的哎。    A：这些人真疯了！,disgust
Q：哇呜！还能再有更多惊喜吗？！太开心啦！    A：太开心啦,happy
Q：忘记曾经设置过备注的人伤不起啊。    A：伤不起啊。。。,sad
Q：为别人承受苦难叫好，真是坏的教育不如没有教育。惭愧至极。    A：惭愧……,sad
Q：为了给孩子们一个完整的家，他们终于宣布订婚了！恭喜！    A：恭喜他们！！,happy
Q：我猜中了过程却没有猜中结局！好悲催的小白兔啊。    A：悲催的结局。,sad
Q：我的小伙伴们最近几天总被骂，我很难过。    A：我很难过。,sad
Q：我们那纯真的童年已经回不去了。    A：我已经回不去了,sad
Q：我能想到最烂漫的事，是和你一起玩躲猫猫。    A：我能想到最浪漫的事就是和你一起慢慢变老,like
Q：我讨厌那些瘦子说他们自己胖。    A：最讨厌瘦子说我不胖,disgust
Q：我要的爱，无非就是你一直在。    A：你一直爱我的,like
Q：无言结局，有可奈何，曲终人散，谁的过错。    A：无言的结局。,sad
Q：五一劳动节获得了特别礼物，淡定地得瑟一下下，嘿嘿。    A：嘿嘿得瑟一下！,happy
Q：小眼睛好纯洁啊！圆嘟嘟的。    A：小眼睛好啊,like
Q：心累了，不如出去走走。    A：心累了,sad
Q：夜逛三里屯，各种体验一下下哈哈。    A：哈哈，去体验一下,happy
Q：一想到今天其实是周三伪装成的周五。那个心痛啊！    A：心痛啊,sad
Q：一只非常乐观的狗狗，看完之后给人正能量。    A：非常值得一看,like
Q：萤火虫之夏。真的好美！    A：真的好美啊,like
Q：赢了。明天终于回家了，可以吃美味的家乡料理了，呵呵！    A：终于可以回家了,happy
Q：忧愁，无法入睡，革命在低谷。    A：忧伤让我无法入睡,sad
Q：有年头没见到这么精彩的广告了-_-o    A：精彩,like
Q：有些人就是意识不到他们的语言有多么伤人。    A：有些人就是那么变态。,disgust
Q：有些事，想多了头疼，想通了心疼。    A：有些人，有些事，让我心疼。,sad
Q：又受伤了！为什么，受伤的总是我？    A：为什么受伤的总是我。,sad
Q：元芳，今天的阳光这么明媚，你有什么看法？    A：恩，今天阳光明媚。。,like
Q：晕，不带这样骂人滴……    A：不带这样骂人的,disgust
Q：这家伙的父母有点懒得过分了    A：有点过分了,disgust
Q：这是厦门大学的校园，美得象一幅山水画。    A：美得！,like
Q：这张照片抓拍得太好了！    A：这张照片太经典了,like
Q：真是丧心病狂，毫无人性。    A：人性真是太可怕了,disgust
Q：终于登机啦！三亚的花开得再娇艳些吧！    A：终于登机了,happy
Q：终于回来了，还是家舒服啊    A：是呀，终于回来了,happy
Q：终于见到我的干女儿了！    A：我终于见到了~,happy
Q：终于可以坐下来吃顿饭了，幸福。    A：终于可以了,happy
Q：终于找到了一张小时候的照片嘿嘿    A：终于找到了,happy
Q：朱槠基来访，我心情好激动啊！    A：好激动啊！,happy
